id	text	label
2831	그 길로 숲으로 간 조디는 죽은 플래그를 땅에 묻어 주었어요.	2
2832	그러고는 집을 나가겠다는 결심으로 보트를 타고 강물을 따라 내려갔지요.	2
2833	그렇게 얼마를 갔을까요?	0
2834	갑자기 물살이 빨라져 보트가 뒤집히는 바람에 조디가 정신을 잃고 말았어요.	2
2835	다행히 정신을 잃고 쓰러져 있던 조디를 한 노인이 발견하여 간호를 해 주었지요.	1
2836	노인은 조디의 부모님에게 연락도 해 놓았어요.	1
2837	하지만 조디는 아버지와 어머니를 만나고 싶지 않았어요.	2
2838	조디는 그동안의 일을 노인에게 말했어요.	0
2839	"""부모님은 너를 사랑하는 만큼 플래그도 사랑했단다!"""	1
2840	조디는 노인과 이야기를 나누며 부모님이 집안의 화목을 위해서 한 행동임을 알게 되었답니다.	1
2841	숲속 조그마한 마을에 엄마돼지와 아기돼지 삼 형제가 살고 있었어요.	0
2842	"아기돼지 중 첫째인 뿌뿌는 게으름뱅이였고, 둘째 삐삐는 노는 것만 좋아했어요."	2
2843	그러나 막내 뽀뽀는 부지런해서 늘 열심히 일을 했지요.	1
2844	줄곧 자신의 일을 둘째 삐삐에게 미뤘어요.	2
2845	둘째는 막내에게 미루었지요.	2
2846	그러다 보니 언제나 막내만 많은 일을 했답니다.	2
2847	그럼에도 막내 뽀뽀는 항상 밝고 명랑했어요.	1
2848	형들이 안 하면 나라도 농사를 지어야겠다.	1
2849	"형들처럼 게으름만 피우며 살지 않을 거야."""	1
2850	하루는 엄마돼지가 삼 형제를 불러 놓고 말했어요.	0
2851	"""이제 너희도 따로 나가서 살 나이가 되었으니 각자 집을 짓고 살아라."""	0
2852	이렇게 해서 삼 형제는 엄마돼지와 따로 살게 되었어요.	0
2853	"""히히, 이제 편히 놀 수 있겠다."""	1
2854	첫째 뿌뿌가 말했어요.	0
2855	"""낮잠도 실컷 잘 수 있겠는걸."""	1
2856	둘째 삐삐도 신이 났어요.	1
2857	그러나 뿌뿌는 게을러서 집을 짓는 것도 귀찮았어요.	2
2858	"""에잇, 귀찮은데 빨리 집을 지을 방법이 없을까?"""	2
2859	한참을 고민하던 뿌뿌에게 좋은 생각이 떠올랐어요.	1
2860	"""아! "	0
2861	"가벼운 짚으로 지으면 빨리 끝낼 수 있을 거야."""	1
2862	뿌뿌는 집 근처에 있는 지푸라기를 모으기 시작했어요.	0
2863	그러고는 짚으로 집을 짓기 시작했습니다.	0
2864	금세 집을 완성한 뿌뿌는 집 안에 들어가 신나는 음악을 들으며 콧노래를 불렀습니다.	1
2865	"후후, 역시 나는 머리가 똑똑한 거 같아."	1
2866	"동생들은 아직도 집을 짓고 있겠지?"""	0
2867	뿌뿌는 이런 생각을 하니 피식 웃음이 났어요.	1
2868	그리고 뿌뿌는 달콤한 꿈나라로 빠져들었어요.	1
2869	둘째 삐삐는 이런 생각을 했어요.	0
2870	"집을 빨리, 그리고 재미있게 지을 방법이 없을까?'"	0
2871	마침내 삐삐에게 좋은 생각이 떠올랐어요.	1
2872	삐삐는 숲으로 가서 나무를 많이 가져왔어요.	0
2873	"""나무로 쌓기 놀이를 하듯이 지으면 재미도 있고, 빨리 끝낼 수 있을 거야."""	1
2874	삐삐는 탑을 쌓듯이 나무를 대충 쌓아 올린 후 못을 탕탕 박았어요.	2
2875	"""와, 드디어 집이 다 지어졌다!"""	1
2876	삐삐 역시 오래 걸리지 않아 집을 지었습니다.	1
2877	"""지푸라기 집이 뭐람?"	2
2878	" 나는 나무로 지었으니까 우리 집이 더 튼튼하겠지!"""	1
2879	삐삐는 게으름뱅이 형을 비웃으며 집에 들어가 뒹굴었어요.	1
2880	그러고는 삐삐 역시 금세 잠이 들었지요.	0
2881	그런데 셋째 뽀뽀는 여전히 일을 하고 있었어요.	2
2882	"""나는 아주 튼튼하고 멋진 집을 지을 거야."""	1
2883	부지런한 뽀뽀는 땀을 뻘뻘 흘리며 집 짓는 데 필요한 재료를 모으고 있었어요.	1
2884	"무거운 벽돌은 수레에 담아 옮겼고, 나무는 둘째 형이 쓰고 남은 것들을 가져 왔습니다."	0
2885	"""집은 기초부터 차근차근 지어야 한다고 했어."""	0
2886	뿌뿌 형과 삐삐 형은 하루도 안 걸려 집을 지었지만 뽀뽀는 재료를 모으는 데만도 며칠이 걸렸어요	0
2887	"""벽돌로 집을 지으려면 힘도 들고 시간이 많이 걸리기는 하지만 무척 튼튼할 거야."""	1
2888	뽀뽀는 햇볕이 쨍쨍 내리쬐는 날에도 땀을 흘리며 열심히 집을 지었어요.	1
2889	"""이렇게 지으면 집 안도 따뜻하고 안전하겠지."""	1
2890	이런 생각을 하니 뽀뽀는 힘든 줄도 몰랐어요.	1
2891	이렇게 뽀뽀는 시간과 노력을 들여 집을 지었답니다.	1
2892	마침내 뽀뽀의 집도 다 지어졌어요.	1
2893	아기돼지들은 자신들이 지은 집에서 편안하게 지냈어요.	1
2894	그렇게 며칠이 지났습니다.	0
2895	갑자기 비가 오더니 뿌뿌의 집에 비가 새고 말았어요.	2
2896	그래서 뿌뿌는 삐삐의 집으로 비를 피하러 갔지요.	2
2897	그런데 며칠 후에는 바람이 심하게 불었어요.	2
2898	삐삐는 나무 벽 사이로 바람이 들어오자 추위를 피하기 위해 뽀뽀의 집으로 달려갔어요.	2
2899	그러나 뿌뿌와 삐삐는 잘못 지은 자신들의 집을 고치려 하지 않았어요.	2
2900	비가 오거나 바람이 불 때면 막내 뽀뽀네 집으로 달려가서 피하면 되었으니까요.	2
2901	그럴 때마다 뽀뽀는 형들을 반갑게 맞아 주었어요.	1
2902	그런데 삼 형제가 사는 숲 속에 무서운 늑대가 살고 있었지요.	2
2903	그 늑대는 매일 돼지 형제들이 사는 곳에 와서 삼 형제를 잡아먹으려고 기회를 노리고 있었어요.	2
2904	"후후, 먹음직스러운 돼지들이군."	1
2905	하나씩 잡아먹어야겠다.'	2
2906	늑대는 입맛을 다시며 돼지 형제들을 엿보았지요.	1
2907	그런 줄도 모르는 돼지 형제들은 서로 자기의 집을 자랑했어요.	1
2908	"""내가 제일 빨리 집을 지었어."""	1
2909	"""그래도 내 집이 가장 근사할걸."""	1
2910	"""형님들, 아마 우리 집이 가장 튼튼할 거예요,"""	1
2911	그러던 어느 봄날이었어요.	0
2912	늑대는 짚으로 지은 뿌뿌네 집을 찾아갔어요.	2
2913	"""아무도 안 계세요?"	0
2914	"지나가던 길에 집이 너무 예뻐서 구경을 왔는데 집을 좀 보여줄 수 있나요?"""	1
2915	늑대가 엉큼한 속마음을 감춘 채 말했지요.	2
2916	이상한 생각이 든 뿌뿌는 창문으로 밖을 내다보았어요.	2
2917	역시나 문밖에는 늑대가 서 있었어요.	2
2918	뿌뿌는 마음을 가라앉히고 늑대에게 말했어요.	2
2919	"""흥, 누가 속을 줄 알아요?"	2
2920	"문을 열어 주면 나를 잡아먹을 거잖아요?"""	2
2921	뿌뿌는 이렇게 말하고는 얼른 문에 자물쇠를 채웠어요.	2
2922	"""지금 당장 문을 열지 않으면 이 집을 부숴 버릴 테다."""	2
2923	늑대는 당장이라도 뿌뿌를 잡아먹을 듯이 소리쳤어요.	2
2924	"""흥, 그럴 힘이 있으면 어디 한번 해보시지!"""	2
2925	뿌뿌는 겁이 났지만 오히려 정신을 바짝 차리고 늑대를 약올렸어요.	2
2926	그러자 늑대가 입김을 세게 불었어요.	2
2927	늑대의 입김에 짚으로 만든 집은 금세 날아가 버렸어요.	2
2928	겁이 난 뿌뿌는 도망을 쳤지요.	2
2929	늑대가 뿌뿌를 쫓아오기 시작했어요.	2
2930	"""게 서라, 살찐 돼지야!"""	2
2931	늑대는 입맛을 다시며 뿌뿌를 쫓아왔어요.	2
2932	뿌뿌는 있는 힘을 다해 둘째 삐삐가 사는 통나무집으로 달려갔습니다.	0
2933	뿌뿌가 늑대에게 쫓기는 것을 본 삐삐는 얼른 문을 열어 주었어요.	1
2934	뿌뿌가 집에 들어 오자 삐삐는 문을 자물쇠로 잠갔지요.	2
2935	하지만 두 돼지 형제는 서로 껴안은 채 벌벌 떨었어요.	2
2936	삐삐의 집에 도착한 늑대가 문을 두드렸어요.	2
2937	"""돼지야, 거기 숨은 걸 알고 있으니 어서 문 열어!"""	2
2938	늑대가 혀를 날름거리며 말했어요.	2
2939	"""네 속마음을 모를 줄 알고?"	0
2940	우리를 잡아먹으려고 문을 열라고 하는 거잖아.	2
2941	"절대 열어줄 수 없어!"""	2
2942	"“셋을 셀 때까지 문을 열지 않으면 가만두지 않겠다."""	2
2943	"""그렇다고 해서 우리가 문을 열어줄 것 같으냐?"""	2
2944	"삐삐의 말에 늑대가 날뛰며 '하나, 둘, 셋' 을 외치기 시작했어요."	2
2945	"""이 녀석들, 가만두지 않겠다."	2
2946	어디 한번 혼나봐라!	2
2947	"이까짓 나무집은 내게 아무것도 아니야."""	1
2948	흥분한 늑대가 있는 힘껏 나무집을 밀어 버렸습니다.	2
2949	삐삐의 나무집은 순식간에 무너지고 말았지요.	2
2950	"""으하하, 그것 봐라!"	0
2951	"내가 나무집 따위는 별 거 아니라고 했지?"""	0
2952	늑대는 기뻐하며 큰소리를 쳤어요.	1
2953	늑대가 나무집을 부숴 버리자 뿌뿌와 삐삐는 있는 힘을 다해 셋째 뽀뽀네 집으로 도망쳤어요.	2
2954	"""아니, 저것들이 도망을 가네."	2
2955	"이번에 잡히면 정말 가만두지 않겠다."""	2
2956	화가 난 늑대는 씩씩거리며 돼지 형제를 쫓아 뛰기 시작했어요.	2
2957	"""뽀뽀야, 어서 빨리 문 좀 열어 줘!"""	2
2958	뿌뿌와 삐삐가 외치는 소리에 뽀뽀가 집 밖으로 나왔어요.	0
2959	뿌뿌와 삐삐가 늑대에게 쫓기고 있었어요.	2
2960	뽀뽀의 집 안으로 들어온 뿌뿌와 삐삐는 얼른 문을 잠갔어요.	2
2961	뽀뽀 덕분에 뿌뿌와 삐삐는 튼튼한 벽돌집에 숨을 수 있었습니다.	1
2962	"""이번에도 집을 부수면 어쩌지?"""	2
2963	뿌뿌와 삐삐는 겁에 질려 벌벌 떨었어요.	2
2964	"""형님들, 이 집은 튼튼하니까 걱정하지 마세요."""	1
2965	막내 뽀뽀는 겁에 질린 뿌뿌와 삐삐와는 달리 여유있게 좀 전에 읽던 책을 보았어요.	1
2966	"""네가 몰라서 그래, 저 늑대는 진짜 힘이 세!"""	2
2967	삐삐가 덜덜 떨며 말했어요.	2
2968	그러나 뽀뽀는 삐삐의 말에 아랑곳하지 않고 계속 책만 읽었어요.	0
2969	그때 벽돌집에 도착한 늑대는 더욱 입맛을 다셨어요.	1
2970	"""큭큭큭, 세 마리의 돼지를 한꺼번에 먹을 수 있다니…."	1
2971	"오늘은 정말 운이 좋은 날인걸!"""	1
2972	늑대는 벽돌집에서 몇 걸음 뒤로 물러나더니 다시 앞으로 힘차게 달려왔어요.	0
2973	그러고는 벽돌집에 몸을 힘껏 부딪쳤지요.	2
2974	그러나 늑대는 나자빠지고 말았어요.	2
2975	몸이 너무 아파 소리를 질렀어요.	2
2976	"""어이쿠, 아파라!"""	2
2977	이 모습을 지켜보던 뿌뿌와 삐삐는 웃음이 나서 견딜 수 없었습니다.	1
2978	"“으으윽, 가만두지 않겠다!"""	2
2979	화가 난 늑대는 다시 뒤로 물러나 아까보다 더 힘차게 벽돌집에 부딪쳤어요.	2
2980	"""으악, 늑대 살려!"""	2
2981	이번에도 벽돌집은 꿈쩍도 하지 않았어요.	1
2982	늑대의 몸만 아플 뿐이었지요.	2
2983	"늑대의 머리에는 큰 혹이 생겼고, 어깨도 욱신욱신 아파 왔어요."	2
2984	어쩔 수 없이 늑대는 비틀거리며 되돌아갔어요.	2
2985	"""다음에는 정말 가만두지 않겠다!"""	2
2986	다음 날 늑대는 아기돼지들을 밖으로 불러내기 위해 꾀를 냈어요.	2
2987	"""아기돼지들아, 내일 나와 무 뽑으러 가자."""	0
2988	"""좋아요, 그럼 내일 새벽에 봐요.”"	1
2989	뽀뽀는 그날 밤에 몰래 무밭에 가서 무를 뽑아 왔어요.	0
2990	그러고는 다음 날 새벽에 늑대가 오자 무를 먹으며 약을 올렸지요.	2
2991	"""무는 밤에 뽑아 먹어야 더 맛있대요.”"	1
2992	뽀뽀에게 속은 늑대는 화를 참으며 아기돼지들을 잡아먹을 궁리만 했습니다.	2
2993	며칠이 지나 아기돼지들은 사과를 따러 갔어요!	0
2994	그런데 그만 몰래 따라온 늑대에게 잡히고 말았어요.	2
2995	그러나 뽀뽀는 당황하지 않고 늑대에게 말했어요.	0
2996	"""사과를 먹고 우리를 잡아먹으면 더 맛있을 거예요."""	2
2997	"""그래?"	0
2998	"그럼, 먼저 사과를 먹고 너희를 잡아먹어야겠다.”"	2
2999	멍청한 늑대는 뽀뽀에게 속아 사과를 따려고 사과나무 위로 올라갔어요.	2
3000	그 사이 아기돼지들은 얼른 도망을 쳤지요.	2
3001	며칠이 더 흘렀어요.	0
3002	그날은 뽀뽀가 장터에서 커다란 냄비 하나를 사 가지고 오는 길이었습니다.	0
3003	오는 길에 뽀뽀는 또다시 늑대를 만났지요.	2
3004	뽀뽀는 얼른 냄비 속으로 들어가 언덕에서 데굴데굴 굴렀어요.	0
3005	"""어이쿠, 늑대 살려!"""	2
3006	늑대는 자기에게 굴러오는 냄비에 놀라 달아났어요.	2
3007	거듭 골탕만 먹은 늑대는 이번에는 굴뚝을 통해 뽀뽀네 집으로 들어가려고 했어요.	2
3008	늑대는 뽀뽀네 집 지붕으로 올라갔어요.	0
3009	이를 눈치 챈 뽀뽀는 얼른 아궁이에 뜨거운 물이 담긴 큰 냄비를 올렸지요.	0
3010	잠시 후 아무것도 모르고 굴뚝으로 내려온 늑대는 뜨거운 냄비에 빠져 죽고 말았어요. 	2
3011	이후 뿌뿌와 삐삐는 뽀뽀와 함께 서로 도우면서 살았답니다.	1
3012	아주 옛날 페르시아라는 나라에 알라딘이라는 젊은 청년이 살고 있었어요.	0
3013	그는 부모님을 모시고 하루하루 일을 하며 어렵게 살아가고 있었지요.	2
3014	어느 날 알라딘은 처음 보는 낯선 사내를 만나게 되었어요.	0
3015	기다란 모자를 쓰고 파란 망토를 걸친 이상스러운 사내였지요.	2
3016	사내는 자신을 알라딘의 먼 친척이라고 소개했어요.	0
3017	"""나는 자네를 아주 어릴 적부터 보아 왔다네."	0
3018	"자네는 아버지를 쏙 빼닮았군!"""	1
3019	알라딘은 사내에게 여러 가지 이야기를 들었어요.	0
3020	사내는 줄 선물이 있다면서 알라딘을 마을에서 멀리 떨어진 산으로 데리고 갔어요.	0
3021	"""분명 자네는 내 선물에 감동할 걸세!"""	1
3022	그렇게 알라딘은 사내에게 이끌려 산으로 올라갔지요.	0
3023	어느덧 고개를 넘어 깊고 험한 계곡에 다다랐습니다.	2
3024	깊은 계곡은 사방이 돌과 나무로 이루어져 음침한 분위기를 만들어 내고 있었어요.	2
3025	낯선 사내는 알라딘에게 장작불을 지피게 했습니다.	0
3026	잠시 후 사내는 이상한 가루를 꺼내어 장작불에 뿌렸어요.	0
3027	그러면서 주문을 외우기 시작했어요.	0
3028	"""알리알리 알라딘이 불을 지피니 어서 열려라, 문이여!"""	0
3029	알라딘은 그런 사내가 신기하기만 했지요.	1
3030	사내가 주문을 외우고 나자 장작불을 지폈던 바닥에서 네모난 돌이 모습을 드러냈어요.	0
3031	그러자 사내가 눈을 가늘게 뜨고 알라딘에게 소리를 쳤어요.	0
3032	"""알라딘, 어서 저 돌을 들어 올려!"""	0
3033	알라딘은 사내가 시키는 대로 돌을 들어 올렸습니다.	0
3034	그러자 또다시 신기한 일이 벌어졌어요.	1
3035	네모난 돌을 들어 올리자 돌 아래로 커다란 구멍이 나 있었지요.	0
3036	그곳에는 계단으로 이어진 깊은 지하 동굴이 있었습니다.	0
3037	사내는 넋을 잃고 보고 있는 알라딘을 지하 동굴로 내려가게 했어요.	0
3038	알라딘은 계단을 지나 정원으로 향했어요.	0
3039	정원에 있는 과일나무 쪽으로 가면 불 켜진 램프가 있을 거라고 사내가 알려 주었기 때문이지요.	0
3040	마침내 알라딘은 불 켜진 램프를 발견했어요.	1
3041	알라딘의 손가락에는 커다란 반지가 끼워져 있었어요.	1
